-1.06969,1.72621,0.350547,0.953752,0.802901,2.55
-1.04313,1.68336,0.252422,0.872988,0.795129,2.6
-0.983906,1.58952,0.256563,0.825642,0.698218,2.65
-0.986875,1.5907,0.248984,0.642099,0.573003,2.7
-0.929063,1.49901,0.223516,0.608003,0.571052,2.75
-0.913438,1.47223,0.241875,0.507879,0.505385,2.8
-0.889687,1.43239,0.197031,0.410098,0.35534,2.85
-0.843594,1.36115,0.184453,0.452065,0.310391,2.9
-0.831406,1.34135,0.160156,0.420324,0.407933,2.95
-0.825625,1.33236,0.194531,0.410656,0.349506,3
-0.794063,1.28404,0.180312,0.439583,0.385397,3.05
-0.750469,1.21059,0.150391,0.30547,0.23858,3.1
-0.745781,1.20444,0.162969,0.326386,0.291216,3.15
-0.726406,1.17523,0.144766,0.347839,0.332224,3.2
-0.702812,1.13281,0.137031,0.224258,0.165362,3.25
-0.699688,1.12992,0.148125,0.260282,0.187496,3.3
-0.695625,1.12624,0.139687,0.30736,0.338345,3.35
-0.670937,1.08643,0.136563,0.280474,0.25843,3.4
-0.650937,1.0555,0.135781,0.282317,0.191531,3.45
-0.624844,1.01102,0.119453,0.216785,0.201036,3.5
-0.623125,1.01034,0.145,0.243233,0.223128,3.55
-0.612656,0.996276,0.112187,0.27337,0.168581,3.6
-0.595313,0.965748,0.101875,0.217348,0.178103,3.65
-0.592031,0.959629,0.116016,0.198036,0.171722,3.7
-0.573906,0.932617,0.105703,0.21252,0.185962,3.75
-0.575,0.932138,0.119453,0.178584,0.147384,3.8
-0.555937,0.904107,0.102578,0.197603,0.184394,3.85
-0.55125,0.893741,0.0971094,0.157058,0.135287,3.9
-0.520156,0.843624,0.0871094,0.139504,0.126329,3.95
-0.534687,0.868924,0.096875,0.162545,0.116306,4
-0.533125,0.868185,0.111797,0.176671,0.165838,4.05
-0.493281,0.803538,0.104766,0.149855,0.162343,4.1
-0.513437,0.8374,0.0929688,0.168458,0.146392,4.15
-0.484531,0.791902,0.0988281,0.161245,0.147136,4.2
-0.48125,0.783787,0.0915625,0.131419,0.0918244,4.25
-0.454844,0.745579,0.0907812,0.153251,0.124759,4.3
-0.466719,0.76226,0.0960938,0.1352,0.122757,4.35
-0.456875,0.745076,0.0814844,0.118099,0.104429,4.4
-0.466719,0.767881,0.0867969,0.172621,0.159253,4.45
-0.465469,0.761808,0.0979687,0.137611,0.104147,4.5
-1.36617,2.30922,0.460703,22924.1,-nan,0.05
-1.29816,2.20944,0.399297,5842.67,-nan,0.1
-1.40355,2.34294,0.43375,2070.89,-nan,0.15
-1.40836,2.35217,0.47,1187.09,-nan,0.2
-1.48672,2.48409,0.533047,855.002,-nan,0.25
-1.35496,2.28982,0.456172,624.086,-nan,0.3
-1.55855,2.58696,0.583984,406.692,-nan,0.35
-1.43996,2.40112,0.495937,298.733,-nan,0.4
-1.3752,2.31172,0.4625,257.577,-nan,0.45
-1.35703,2.27854,0.414609,198.326,-nan,0.5
-1.26621,2.15733,0.419063,187.003,-nan,0.55
-1.29645,2.18567,0.425078,136.437,-nan,0.6
-1.28441,2.1801,0.429297,129.24,-nan,0.65
-1.23289,2.10997,0.373203,117.534,-nan,0.7
-1.2632,2.11133,0.400781,69.1058,-nan,0.75
-1.24332,2.08581,0.365938,63.8575,-nan,0.8
-1.27203,2.14532,0.446094,65.9316,-nan,0.85
-1.26539,2.13613,0.398516,59.2558,-nan,0.9
-1.15727,1.97538,0.375781,53.9595,-nan,0.95
-1.18801,2.02037,0.396172,48.2937,-nan,1
-1.17125,1.99339,0.367656,43.1233,-nan,1.05
-1.13422,1.9268,0.353672,35.7127,-nan,1.1
-1.18488,1.99615,0.376797,30.5907,-nan,1.15
-1.16797,1.95845,0.368906,24.7865,-nan,1.2
-1.08215,1.90063,0.353125,40.0775,-nan,1.25
-0.986133,1.7098,0.298438,26.2514,-nan,1.3
-0.997461,1.71224,0.3025,21.6573,-nan,1.35
-0.978711,1.71496,0.298203,25.4342,-nan,1.4
-0.973984,1.68261,0.272344,19.6019,-nan,1.45
-0.988711,1.7104,0.333203,19.2318,-nan,1.5
-0.881289,1.51218,0.235078,12.7445,-nan,1.55
-0.950898,1.67355,0.27,19.337,-nan,1.6
-0.965859,1.68215,0.294766,16.5575,-nan,1.65
-0.838359,1.462,0.231406,11.944,-nan,1.7
-0.809023,1.42365,0.231719,11.6818,-nan,1.75
-0.772813,1.33472,0.214375,7.97863,-nan,1.8
-0.801094,1.41108,0.212266,10.3635,-nan,1.85
-0.680352,1.17525,0.158203,5.56438,-nan,1.9
-0.716914,1.29199,0.198281,9.43139,-nan,1.95
-0.704492,1.27159,0.202187,8.78413,-nan,2
-0.65375,1.12048,0.146016,3.94106,-nan,2.05
-0.589531,1.05522,0.143437,5.15293,-nan,2.1
-0.604531,1.07169,0.144141,4.68573,-nan,2.15
-0.542344,0.993333,0.143984,4.88972,-nan,2.2
-0.496563,0.870663,0.116094,2.55386,-nan,2.25
-0.450273,0.811361,0.106406,2.67115,-nan,2.3
-0.384727,0.695716,0.0994531,1.92998,-nan,2.35
-0.41793,0.757317,0.116172,2.22453,-nan,2.4
-0.34668,0.618688,0.0846875,1.27112,-nan,2.45
-0.36793,0.672859,0.101406,1.72065,-nan,2.5
-0.32543,0.586658,0.0920312,1.13973,-nan,2.55
-0.339453,0.610914,0.0895313,1.17431,-nan,2.6
-0.281992,0.514481,0.0692187,0.881672,-nan,2.65
-0.264375,0.517581,0.075625,1.2299,-nan,2.7
-0.256484,0.498353,0.0838281,1.06586,-nan,2.75
-0.239844,0.470309,0.0679687,0.950275,-nan,2.8
-0.27125,0.496249,0.0724219,0.721985,-nan,2.85
-0.2725,0.512358,0.0785938,0.869883,-nan,2.9
-0.228633,0.44378,0.07375,0.73134,-nan,2.95
-0.210703,0.418964,0.0683594,0.692464,-nan,3
-0.198984,0.386717,0.0721875,0.522262,-nan,3.05
-0.225273,0.434,0.0838281,0.613408,-nan,3.1
-0.180977,0.35221,0.0725781,0.408494,-nan,3.15
-0.167539,0.352147,0.0655469,0.512015,-nan,3.2
-0.209336,0.428448,0.06625,0.679979,-nan,3.25
-0.203164,0.410938,0.0738281,0.584176,-nan,3.3
-0.208867,0.39799,0.0601563,0.420148,-nan,3.35
-0.149062,0.309366,0.0554687,0.337781,-nan,3.4
-0.171523,0.339793,0.0675,0.33974,-nan,3.45
-0.131797,0.287086,0.0649219,0.311216,-nan,3.5
-0.371445,0.711571,0.0791406,1.226,-nan,3.55
-0.177187,0.383178,0.0621094,0.515176,-nan,3.6
-0.19418,0.397588,0.0725781,0.464829,-nan,3.65
-0.193359,0.405169,0.0663281,0.502725,-nan,3.7
-0.175664,0.37032,0.0682031,0.415641,-nan,3.75
-0.131992,0.288248,0.063125,0.267737,-nan,3.8
-0.179609,0.349303,0.0628125,0.268179,-nan,3.85
-0.149336,0.299745,0.0588281,0.216823,-nan,3.9
-0.173203,0.338171,0.0680469,0.242661,-nan,3.95
-0.149609,0.308705,0.0585156,0.238889,-nan,4
-0.16207,0.328043,0.0649219,0.247716,-nan,4.05
-0.125664,0.276785,0.0640625,0.216189,-nan,4.1
-0.153438,0.331247,0.0690625,0.288517,-nan,4.15
-0.136016,0.297914,0.0617188,0.235696,-nan,4.2
-0.146523,0.338624,0.0627344,0.331737,-nan,4.25
-0.164102,0.34671,0.0619531,0.278734,-nan,4.3
-0.14707,0.295026,0.0699219,0.168501,-nan,4.35
-0.125859,0.274799,0.0571094,0.181409,-nan,4.4
-0.122422,0.2943,0.0589844,0.244391,-nan,4.45
-0.10168,0.222509,0.0615625,0.114303,-nan,4.5
