-2,1.00995,1,0,0,0.05
-2,1.00995,1,0,0,0.1
-2,1.00995,1,0,0,0.15
-2,1.00995,1,0,0,0.2
-2,1.00995,1,0,0,0.25
-2,1.00995,1,0,0,0.3
-2,1.00995,1,0,0,0.35
-2,1.00995,1,0,0,0.4
-2,1.00995,1,0,0,0.45
-2,1.00995,1,0,0,0.5
-2,1.00995,1,0,0,0.55
-2,1.00995,1,0,0,0.6
-2,1.00995,1,0,0,0.65
-1.99994,1.00992,0.999984,0.00101837,0,0.7
-1.99988,1.00989,0.999969,0.00177067,0,0.75
-1.99947,1.00968,0.999867,0.00730898,0,0.8
-1.99934,1.00962,0.999836,0.00711384,0,0.85
-1.99891,1.0094,0.999727,0.0110417,0,0.9
-1.99777,1.00883,0.99943,0.0217833,0,0.95
-1.99723,1.00856,0.999297,0.0219794,0,1
-1.99581,1.00785,0.998922,0.032663,0,1.05
-1.99453,1.00721,0.998609,0.0386105,0,1.1
-1.99139,1.00564,0.997719,0.054981,0,1.15
-1.98972,1.0048,0.997328,0.0592464,0,1.2
-1.98552,1.0027,0.996188,0.0857468,0,1.25
-1.98117,1.00053,0.995016,0.101146,0,1.3
-1.97745,0.998657,0.994039,0.100506,0,1.35
-1.96689,0.993383,0.991008,0.1543,0,1.4
-1.95975,0.989797,0.988969,0.161897,0,1.45
-1.95302,0.98643,0.987039,0.179804,0,1.5
-1.93756,0.978715,0.982469,0.239698,0,1.55
-1.93009,0.97496,0.980266,0.236312,0,1.6
-1.91052,0.965235,0.973961,0.334538,0,1.65
-1.89806,0.958983,0.970117,0.337617,0,1.7
-1.87805,0.94898,0.963359,0.379816,0,1.75
-1.85609,0.938105,0.955359,0.476657,0,1.8
-1.83488,0.927539,0.947281,0.52676,0,1.85
-1.80987,0.915016,0.937477,0.54404,0,1.9
-1.77462,0.897575,0.923484,0.676039,0,1.95
-1.74598,0.883237,0.912438,0.687515,0,2
-1.70459,0.862725,0.892305,0.79853,0,2.05
-1.66839,0.844815,0.873016,0.887433,0,2.1
-1.6073,0.814741,0.834,1.08923,0,2.15
-1.54678,0.784713,0.793016,1.1734,0,2.2
-1.47752,0.750925,0.736297,1.4243,0,2.25
-1.41172,0.717479,0.674648,1.24265,0,2.3
-1.33163,0.678617,0.595719,1.51165,0,2.35
-1.24291,0.634277,0.506328,1.45484,0,2.4
-1.21953,0.62125,0.469117,1.1163,0,2.45
-1.16016,0.591228,0.405828,1.01283,0,2.5
-1.09925,0.560027,0.353914,0.845945,0,2.55
-1.04084,0.529799,0.295398,0.655501,0,2.6
-0.987688,0.503031,0.263203,0.609657,0,2.65
-0.964859,0.49163,0.253437,0.590784,0,2.7
-0.901297,0.459808,0.213148,0.565641,0,2.75
-0.889391,0.454593,0.207047,0.630826,0,2.8
-0.906203,0.461415,0.18893,0.430494,0,2.85
-0.859203,0.438601,0.191258,0.490122,0,2.9
-0.842313,0.429274,0.199414,0.385633,0,2.95
-0.829891,0.423695,0.177063,0.432738,0,3
-0.809031,0.412983,0.173305,0.392265,0,3.05
-0.746969,0.381164,0.131898,0.312736,0,3.1
-0.758047,0.385733,0.149789,0.22755,0,3.15
-0.788141,0.400974,0.168813,0.232694,0,3.2
-0.726875,0.372193,0.140961,0.359643,0,3.25
-0.693734,0.354516,0.124094,0.271647,0,3.3
-0.675562,0.345388,0.117289,0.259703,0,3.35
-0.701203,0.358139,0.129188,0.249426,0,3.4
-0.655547,0.335476,0.122094,0.248661,0,3.45
-0.660375,0.337566,0.127461,0.224206,0,3.5
-0.609031,0.311133,0.116727,0.176084,0,3.55
-0.663031,0.338127,0.108164,0.172028,0,3.6
-0.604047,0.309392,0.11332,0.201223,0,3.65
-0.654656,0.334165,0.108188,0.17382,0,3.7
-0.587547,0.300927,0.112586,0.179793,0,3.75
-0.570312,0.295113,0.113258,0.2875,0,3.8
-0.589797,0.300894,0.108383,0.123634,0,3.85
-0.582641,0.298436,0.102133,0.164314,0,3.9
-0.577844,0.296029,0.0993984,0.159436,0,3.95
-0.529172,0.272848,0.0950703,0.190021,0,4
-0.543844,0.279311,0.103414,0.158156,0,4.05
-0.572719,0.293021,0.110492,0.132043,0,4.1
-0.505484,0.260182,0.0885156,0.147401,0,4.15
-0.514203,0.264581,0.0874766,0.146261,0,4.2
-0.530516,0.272763,0.0924375,0.145643,0,4.25
-0.515672,0.263765,0.0929297,0.0953589,0,4.3
-0.474875,0.244541,0.0917812,0.121338,0,4.35
-0.514766,0.26592,0.0919453,0.162319,0,4.4
-0.450391,0.234223,0.0932266,0.15822,0,4.45
-0.466453,0.241971,0.0997969,0.151467,0,4.5
