-2,1.00995,1,0,0,0.05
-2,1.00995,1,0,0,0.1
-2,1.00995,1,0,0,0.15
-2,1.00995,1,0,0,0.2
-2,1.00995,1,0,0,0.25
-2,1.00995,1,0,0,0.3
-2,1.00995,1,0,0,0.35
-2,1.00995,1,0,0,0.4
-2,1.00995,1,0,0,0.45
-2,1.00995,1,0,0,0.5
-2,1.00995,1,0,0,0.55
-2,1.00995,1,0,0,0.6
-2,1.00995,1,0,0,0.65
-1.99994,1.00992,0.999984,0.00101837,0,0.7
-1.99984,1.00987,0.999961,0.00221111,0,0.75
-1.99953,1.00972,0.999883,0.00577148,0,0.8
-1.99927,1.00958,0.999812,0.00819991,0,0.85
-1.99903,1.00947,0.999758,0.00988858,0,0.9
-1.99811,1.009,0.999523,0.0187229,0,0.95
-1.99698,1.00844,0.999234,0.0248594,0,1
-1.99544,1.00766,0.998844,0.0334884,0,1.05
-1.99372,1.00681,0.998359,0.0456816,0,1.1
-1.99147,1.00568,0.997805,0.0557601,0,1.15
-1.98831,1.0041,0.997,0.0693792,0,1.2
-1.98625,1.00307,0.996375,0.078704,0,1.25
-1.98089,1.00038,0.994969,0.093908,0,1.3
-1.97431,0.997087,0.993195,0.117739,0,1.35
-1.96702,0.993433,0.991195,0.140647,0,1.4
-1.96134,0.990603,0.989531,0.163119,0,1.45
-1.94958,0.984719,0.986125,0.201485,0,1.5
-1.9427,0.981296,0.984164,0.227891,0,1.55
-1.92958,0.974729,0.980078,0.258397,0,1.6
-1.9123,0.966133,0.974562,0.333867,0,1.65
-1.89939,0.959672,0.97068,0.34953,0,1.7
-1.88083,0.950381,0.964547,0.377875,0,1.75
-1.8592,0.939623,0.956945,0.447239,0,1.8
-1.83739,0.928716,0.94893,0.477198,0,1.85
-1.80967,0.914958,0.938398,0.566659,0,1.9
-1.77942,0.899801,0.926344,0.585064,0,1.95
-1.74544,0.883001,0.91093,0.704887,0,2
-1.70112,0.861258,0.889344,0.913677,0,2.05
-1.66258,0.841909,0.871219,0.895195,0,2.1
-1.60511,0.814028,0.831609,1.22572,0,2.15
-1.55144,0.787446,0.793883,1.30112,0,2.2
-1.48273,0.753742,0.741313,1.48326,0,2.25
-1.40792,0.716839,0.668602,1.5853,0,2.3
-1.33175,0.67902,0.594867,1.59541,0,2.35
-1.25095,0.638344,0.510258,1.46484,0,2.4
-1.18278,0.60315,0.441063,1.17485,0,2.45
-1.14042,0.581455,0.394352,1.03143,0,2.5
-1.07955,0.550558,0.348922,0.912175,0,2.55
-1.03508,0.527676,0.305812,0.774954,0,2.6
-1.00377,0.511664,0.27568,0.694366,0,2.65
-0.972891,0.495673,0.244953,0.594022,0,2.7
-0.935688,0.47715,0.228766,0.584054,0,2.75
-0.920656,0.469599,0.218102,0.559055,0,2.8
-0.889938,0.454165,0.208219,0.530471,0,2.85
-0.856047,0.437184,0.193383,0.506745,0,2.9
-0.833063,0.424922,0.183594,0.412584,0,2.95
-0.823781,0.420366,0.168242,0.406713,0,3
-0.798406,0.407535,0.160406,0.379927,0,3.05
-0.774469,0.395273,0.158531,0.342505,0,3.1
-0.755906,0.385933,0.147234,0.326399,0,3.15
-0.737844,0.376896,0.142078,0.314946,0,3.2
-0.726844,0.371135,0.137898,0.286341,0,3.25
-0.72025,0.368434,0.137648,0.317681,0,3.3
-0.689562,0.352848,0.130273,0.2896,0,3.35
-0.687922,0.352143,0.133953,0.288031,0,3.4
-0.679375,0.347387,0.130633,0.250555,0,3.45
-0.655453,0.335664,0.120516,0.254492,0,3.5
-0.646344,0.331509,0.127594,0.267348,0,3.55
-0.633469,0.324927,0.121148,0.250792,0,3.6
-0.617984,0.316983,0.117617,0.232133,0,3.65
-0.615969,0.315807,0.114328,0.217859,0,3.7
-0.600875,0.308666,0.113789,0.228027,0,3.75
-0.598297,0.307084,0.114031,0.209195,0,3.8
-0.586297,0.300951,0.106484,0.196768,0,3.85
-0.584031,0.300589,0.107055,0.221906,0,3.9
-0.570469,0.292436,0.110242,0.162361,0,3.95
-0.564141,0.289645,0.109781,0.171211,0,4
-0.563609,0.288943,0.103109,0.151562,0,4.05
-0.543078,0.279811,0.100891,0.183596,0,4.1
-0.543063,0.279315,0.0973984,0.163342,0,4.15
-0.528297,0.271306,0.0975391,0.138164,0,4.2
-0.510062,0.263001,0.0977813,0.156565,0,4.25
-0.517391,0.266127,0.0992266,0.138549,0,4.3
-0.492625,0.25354,0.0930859,0.126784,0,4.35
-0.508641,0.261723,0.0894219,0.130505,0,4.4
-0.477063,0.24572,0.0944688,0.118328,0,4.45
-0.482109,0.24801,0.0934375,0.110586,0,4.5
