200,-1.64062
201,-1.67188
202,-1.53125
203,-1.78125
204,-1.84375
205,-1.60938
206,-1.5
207,-1.625
208,-1.4375
209,-1.34375
210,-1.21875
211,-1.54688
212,-1.51562
213,-1.51562
214,-1.48438
215,-1.65625
216,-1.59375
217,-1.60938
218,-1.71875
219,-1.45312
220,-1.5
221,-1.54688
222,-1.32812
223,-1.34375
224,-1.40625
225,-1.29688
226,-1.4375
227,-1.64062
228,-1.60938
229,-1.375
230,-1.4375
231,-1.73438
232,-1.67188
233,-1.48438
234,-1.60938
235,-1.60938
236,-1.60938
237,-1.60938
238,-1.51562
239,-1.46875
240,-1.75
241,-1.21875
242,-1.28125
243,-1.71875
244,-1.64062
245,-1.15625
246,-1.15625
247,-1.25
248,-1.1875
249,-1.4375
250,-1.65625
251,-1.60938
252,-1.25
253,-1.39062
254,-1.40625
255,-1.375
256,-1.5
257,-1.51562
258,-1.46875
259,-1.46875
260,-1.26562
261,-1.3125
262,-1.64062
263,-1.35938
264,-1.5
265,-1.5
266,-1.54688
267,-1.51562
268,-1.57812
269,-1.5625
270,-1.53125
271,-1.70312
272,-1.46875
273,-1.60938
274,-1.70312
275,-1.64062
276,-1.60938
277,-1.73438
278,-1.70312
279,-1.65625
280,-1.67188
281,-1.39062
282,-1.45312
283,-1.5625
284,-1.5625
285,-1.5
286,-1.53125
287,-1.20312
288,-1.20312
289,-1.17188
290,-1.1875
291,-1.375
292,-1.35938
293,-1.67188
294,-1.70312
295,-1.57812
296,-1.51562
297,-1.34375
298,-1.29688
299,-1.42188
300,-1.45312
301,-1.57812
302,-1.5
303,-1.53125
304,-1.5
305,-1.60938
306,-1.40625
307,-1.34375
308,-1.42188
309,-1.70312
310,-1.35938
311,-1.375
312,-1.5
313,-1.48438
314,-1.17188
315,-1.375
316,-1.42188
317,-1.34375
318,-1.28125
319,-1.39062
320,-1.76562
321,-1.48438
322,-1.59375
323,-1.48438
324,-1.46875
325,-1.5625
326,-1.59375
327,-1.375
328,-1.39062
329,-1.4375
330,-1.5625
331,-1.60938
332,-1.59375
333,-1.6875
334,-1.73438
335,-1.5
336,-1.54688
337,-1.51562
338,-1.45312
339,-1.4375
340,-1.48438
341,-1.5
342,-1.26562
343,-1.32812
344,-1.51562
345,-1.5
346,-1.53125
347,-1.48438
348,-1.46875
349,-1.60938
350,-1.54688
351,-1.29688
352,-1.51562
353,-1.54688
354,-1.64062
355,-1.54688
356,-1.34375
357,-1.25
358,-1.25
359,-1.40625
360,-1.39062
361,-1.26562
362,-1.39062
363,-1.34375
364,-1.53125
365,-1.53125
366,-1.59375
367,-1.48438
368,-1.54688
369,-1.53125
370,-1.45312
371,-1.3125
372,-1.54688
373,-1.59375
374,-1.625
375,-1.48438
376,-1.78125
377,-1.76562
378,-1.5
379,-1.51562
380,-1.64062
381,-1.5625
382,-1.625
383,-1.28125
384,-1.46875
385,-1.4375
386,-1.42188
387,-1.42188
388,-1.34375
389,-1.29688
390,-1.32812
391,-1.35938
392,-1.35938
393,-1.26562
394,-1.4375
395,-1.59375
396,-1.85938
397,-1.65625
398,-1.57812
399,-1.35938
400,-1.39062
401,-1.3125
402,-1.28125
403,-1.34375
404,-1.45312
405,-1.45312
406,-1.34375
407,-1.40625
408,-1.40625
409,-1.46875
410,-1.53125
411,-1.5625
412,-1.51562
413,-1.51562
414,-1.46875
415,-1.4375
416,-1.29688
417,-1.21875
418,-1.53125
419,-1.40625
420,-1.51562
421,-1.875
422,-1.60938
423,-1.54688
424,-1.60938
425,-1.57812
426,-1.57812
427,-1.5625
428,-1.75
429,-1.5
430,-1.46875
431,-1.60938
432,-1.51562
433,-1.29688
434,-1.42188
435,-1.45312
436,-1.45312
437,-1.53125
438,-1.51562
439,-1.48438
440,-1.29688
441,-1.21875
442,-1.07812
443,-1.14062
444,-1.67188
445,-1.65625
446,-1.53125
447,-1.23438
448,-1.14062
449,-1.17188
450,-1.5
451,-1.5
452,-1.39062
453,-1.42188
454,-1.15625
455,-1.14062
456,-1.39062
457,-1.32812
458,-1.45312
459,-1.51562
460,-1.59375
461,-1.53125
462,-1.28125
463,-1.54688
464,-1.3125
465,-1.625
466,-1.48438
467,-1.54688
468,-1.625
469,-1.5625
470,-1.28125
471,-1.54688
472,-1.60938
473,-1.5
474,-1.67188
475,-1.54688
476,-1.51562
477,-1.70312
478,-1.625
479,-1.70312
480,-1.45312
481,-1.42188
482,-1.20312
483,-1.20312
484,-1.25
485,-1.34375
486,-1.32812
487,-1.15625
488,-1.15625
489,-1.32812
490,-1.65625
491,-1.42188
492,-1.40625
493,-1.67188
494,-1.6875
495,-1.65625
496,-1.6875
497,-1.64062
498,-1.71875
499,-1.5625
500,-1.32812
501,-1.53125
502,-1.59375
503,-1.54688
504,-1.46875
505,-1.25
506,-1.29688
507,-1.40625
508,-1.23438
509,-1.0625
510,-0.96875
511,-1.17188
512,-1.23438
513,-1.26562
514,-1.3125
515,-1.15625
516,-1.1875
517,-1.15625
518,-1.20312
519,-1.1875
520,-1.21875
521,-1.42188
522,-1.35938
523,-1.35938
524,-1.35938
525,-1.25
526,-1.64062
527,-1.60938
528,-1.54688
529,-1.64062
530,-1.57812
531,-1.82812
532,-1.65625
533,-1.48438
534,-1.85938
535,-1.39062
536,-1.48438
537,-1.42188
538,-1.375
539,-1.46875
540,-1.45312
541,-1.46875
542,-1.23438
543,-1.39062
544,-1.29688
545,-1.3125
546,-1.42188
547,-1.70312
548,-1.39062
549,-1.375
550,-1.42188
551,-1.39062
552,-1.51562
553,-1.42188
554,-1.4375
555,-1.25
556,-1.39062
557,-1.40625
558,-1.60938
559,-1.4375
560,-1.6875
561,-1.6875
562,-1.54688
563,-1.57812
564,-1.71875
565,-1.45312
566,-1.35938
567,-1.51562
568,-1.46875
569,-1.60938
570,-1.46875
571,-1.46875
572,-1.4375
573,-1.4375
574,-1.76562
575,-1.67188
576,-1.57812
577,-1.60938
578,-1.21875
579,-1.35938
580,-1.20312
581,-1.34375
582,-1.3125
583,-1.32812
584,-1.35938
585,-1.39062
586,-1.53125
587,-1.5
588,-1.35938
589,-1.53125
590,-1.51562
591,-1.54688
592,-1.54688
593,-1.625
594,-1.51562
595,-1.53125
596,-1.875
597,-1.6875
598,-1.85938
599,-1.76562
600,-1.67188
601,-1.64062
602,-1.64062
603,-1.53125
604,-1.4375
605,-1.25
606,-1.25
607,-1.35938
608,-1.34375
609,-1.3125
610,-1.32812
611,-1.32812
612,-1.1875
613,-1.125
614,-1.10938
615,-1.67188
616,-1.64062
617,-1.46875
618,-1.46875
619,-1.1875
620,-1.21875
621,-1.21875
622,-1.28125
623,-1.32812
624,-1.42188
625,-1.39062
626,-1.40625
627,-1.53125
628,-1.1875
629,-1.1875
630,-1.21875
631,-1.20312
632,-1.28125
633,-1.29688
634,-1.4375
635,-1.40625
636,-1.51562
637,-1.60938
638,-1.42188
639,-1.42188
640,-1.40625
641,-1.4375
642,-1.53125
643,-1.32812
644,-1.4375
645,-1.46875
646,-1.64062
647,-1.28125
648,-1.32812
649,-1.20312
650,-1.15625
651,-1.26562
652,-1.45312
653,-1.73438
654,-1.40625
655,-1.5
656,-1.5
657,-1.75
658,-1.875
659,-1.64062
660,-1.60938
661,-1.25
662,-1.28125
663,-1.25
664,-1.17188
665,-1.15625
666,-1.01562
667,-1.03125
668,-1.10938
669,-1.34375
670,-1.40625
671,-1.40625
672,-1.3125
673,-1.4375
674,-1.375
675,-1.54688
676,-1.45312
677,-1.375
678,-1.51562
679,-1.39062
680,-1.29688
681,-1.34375
682,-1.32812
683,-1.29688
684,-1.10938
685,-1.09375
686,-1.34375
687,-1.375
688,-1.42188
689,-1.4375
690,-1.42188
691,-1.5625
692,-1.5
693,-1.40625
694,-1.46875
695,-1.375
696,-1.3125
697,-1.32812
698,-1.29688
699,-1.5625
700,-1.3125
701,-1.29688
702,-1.32812
703,-1.39062
704,-1.40625
705,-1.45312
706,-1.57812
707,-1.75
708,-1.70312
709,-1.42188
710,-1.45312
711,-1.26562
712,-1.375
713,-1.67188
714,-1.60938
715,-1.6875
716,-1.71875
717,-1.51562
718,-1.5625
719,-1.48438
720,-1.35938
721,-1.39062
722,-1.53125
723,-1.48438
724,-1.5625
725,-1.5
726,-1.26562
727,-1.40625
728,-1.39062
729,-1.34375
730,-1.3125
731,-1.48438
732,-1.46875
733,-1.26562
734,-1.57812
735,-1.4375
736,-1.3125
737,-1.34375
738,-1.39062
739,-1.29688
740,-1.23438
741,-1.48438
742,-1.65625
743,-1.65625
744,-1.60938
745,-1.48438
746,-1.5
747,-1.34375
748,-1.14062
749,-1.15625
750,-1.34375
751,-1.6875
752,-1.54688
753,-1.53125
754,-1.35938
755,-1.40625
756,-1.64062
757,-1.46875
758,-1.35938
759,-1.26562
760,-1.51562
761,-1.14062
762,-1.03125
763,-1.03125
764,-1.10938
765,-1.375
766,-1.42188
767,-1.625
768,-1.57812
769,-1.625
770,-1.32812
771,-1.54688
772,-1.51562
773,-1.35938
774,-1.125
775,-1.46875
776,-1.32812
777,-1.40625
778,-1.42188
779,-1.48438
780,-1.23438
781,-1.51562
782,-1.54688
783,-1.625
784,-1.71875
785,-1.54688
786,-1.51562
787,-1.6875
788,-1.67188
789,-1.76562
790,-1.625
791,-1.625
792,-1.60938
793,-1.45312
794,-1.375
795,-1.25
796,-1.21875
797,-1.20312
798,-1.5625
799,-1.65625
800,-1.84375
801,-1.48438
802,-1.67188
803,-1.32812
804,-1.39062
805,-1.34375
806,-1.375
807,-1.39062
808,-1.3125
809,-1.59375
810,-1.6875
811,-1.625
812,-1.65625
813,-1.67188
814,-1.67188
815,-1.45312
816,-1.53125
817,-1.4375
818,-1.48438
819,-1.29688
820,-1.34375
821,-1.5
822,-1.42188
823,-1.48438
824,-1.4375
825,-1.21875
826,-1.10938
827,-1.10938
828,-1.17188
829,-1.3125
830,-1.25
831,-1.64062
832,-1.53125
833,-1.40625
834,-1.23438
835,-1.32812
836,-1.5625
837,-1.5
838,-1.60938
839,-1.39062
840,-1.6875
841,-1.60938
842,-1.78125
843,-1.76562
844,-1.57812
845,-1.15625
846,-1.15625
847,-1.1875
848,-1.3125
849,-1.375
850,-1.51562
851,-1.625
852,-1.5
853,-1.42188
854,-1.46875
855,-1.70312
856,-1.67188
857,-1.34375
858,-1.17188
859,-1.21875
860,-1.23438
861,-1.21875
862,-1.39062
863,-1.20312
864,-1.3125
865,-1.34375
866,-1.375
867,-1.1875
868,-1.20312
869,-1.28125
870,-1.48438
871,-1.35938
872,-1.625
873,-1.375
874,-1.5
875,-1.5625
876,-1.6875
877,-1.54688
878,-1.35938
879,-1.40625
880,-1.32812
881,-1.39062
882,-1.46875
883,-1.46875
884,-1.48438
885,-1.48438
886,-1.6875
887,-1.70312
888,-1.59375
889,-1.5625
890,-1.5625
891,-1.4375
892,-1.51562
893,-1.46875
894,-1.71875
895,-1.54688
896,-1.5625
897,-1.53125
898,-1.53125
899,-1.42188
900,-1.42188
901,-1.25
902,-1.09375
903,-1.14062
904,-1.17188
905,-1.10938
906,-1.14062
907,-1.54688
908,-1.71875
909,-1.60938
910,-1.65625
911,-1.46875
912,-1.45312
913,-1.14062
914,-1.28125
915,-1.07812
916,-0.96875
917,-0.9375
918,-0.921875
919,-0.84375
920,-0.796875
921,-0.859375
922,-0.859375
923,-0.921875
924,-0.9375
925,-1.01562
926,-1.17188
927,-1.40625
928,-1.26562
929,-1.26562
930,-1.23438
931,-1.45312
932,-1.4375
933,-1.26562
934,-1.15625
935,-1.45312
936,-1.32812
937,-1.35938
938,-1.40625
939,-1.42188
940,-1.6875
941,-1.8125
942,-1.59375
943,-1.5625
944,-1.54688
945,-1.51562
946,-1.51562
947,-1.51562
948,-1.57812
949,-1.46875
950,-1.67188
951,-1.60938
952,-1.5625
953,-1.67188
954,-1.70312
955,-1.67188
956,-1.79688
957,-1.59375
958,-1.59375
959,-1.84375
960,-1.65625
961,-1.65625
962,-1.6875
963,-1.65625
964,-1.34375
965,-1.54688
966,-1.32812
967,-1.5625
968,-1.59375
969,-1.73438
970,-1.9375
971,-1.53125
972,-1.45312
973,-1.45312
974,-1.46875
975,-1.375
976,-1.5
977,-1.48438
978,-1.54688
979,-1.32812
980,-1.17188
981,-1.1875
982,-1.3125
983,-1.28125
984,-1.84375
985,-1.67188
986,-1.34375
987,-1.34375
988,-1.45312
989,-1.51562
990,-1.54688
991,-1.53125
992,-1.5
993,-1.51562
994,-1.51562
995,-1.51562
996,-1.5
997,-1.51562
998,-1.54688
999,-1.5
