-2,0.319374,1,0,0,0.05
-2,0.319374,1,0,0,0.1
-2,0.319374,1,0,0,0.15
-2,0.319374,1,0,0,0.2
-2,0.319374,1,0,0,0.25
-2,0.319374,1,0,0,0.3
-2,0.319374,1,0,0,0.35
-2,0.319374,1,0,0,0.4
-2,0.319374,1,0,0,0.45
-2,0.319374,1,0,0,0.5
-1.99999,0.319372,0.999997,0.000330083,0.000173057,0.55
-1.99999,0.319372,0.999997,0.000277361,0.000145416,0.6
-1.99995,0.319366,0.999987,0.00100385,0.00014558,0.65
-1.99991,0.31936,0.999977,0.00157485,0.000432628,0.7
-1.99985,0.31935,0.999961,0.00221888,0.000400195,0.75
-1.99966,0.31932,0.999914,0.00432398,0.000425177,0.8
-1.99937,0.319274,0.999841,0.00700518,0.000526452,0.85
-1.99886,0.319194,0.999713,0.0114663,0.000651498,0.9
-1.99831,0.319107,0.999574,0.0148742,0.000518674,0.95
-1.99715,0.318924,0.999273,0.023995,0.000486612,1
-1.99602,0.318744,0.998984,0.0296177,0.000969098,1.05
-1.99384,0.318399,0.998419,0.0418445,0.000862385,1.1
-1.99178,0.318072,0.997863,0.0519029,0.00110138,1.15
-1.98884,0.317608,0.997074,0.0679002,0.00127242,1.2
-1.9851,0.317016,0.996075,0.0828352,0.00172296,1.25
-1.98015,0.316232,0.994734,0.102688,0.00207883,1.3
-1.97477,0.315379,0.993238,0.118289,0.00184695,1.35
-1.9681,0.314325,0.991395,0.14368,0.00329564,1.4
-1.96036,0.3131,0.98921,0.166509,0.00226363,1.45
-1.95107,0.311632,0.986443,0.194517,0.00220378,1.5
-1.94038,0.309945,0.98333,0.233173,0.00457629,1.55
-1.92832,0.308039,0.979546,0.264637,0.00570002,1.6
-1.91361,0.30572,0.974936,0.314295,0.00490277,1.65
-1.89889,0.30339,0.970274,0.339275,0.00674929,1.7
-1.88034,0.300465,0.964149,0.391329,0.00498854,1.75
-1.85772,0.296892,0.956502,0.436425,0.00637605,1.8
-1.83478,0.293283,0.947892,0.500344,0.00741257,1.85
-1.80862,0.289169,0.938036,0.569258,0.0115224,1.9
-1.78083,0.284795,0.926466,0.627052,0.00873171,1.95
-1.74782,0.279608,0.912566,0.701844,0.0113008,2
-1.70818,0.273403,0.893545,0.815582,0.0063898,2.05
-1.66492,0.266658,0.870042,0.956024,0.015607,2.1
-1.61066,0.258198,0.836948,1.10942,0.0134234,2.15
-1.55191,0.249104,0.796648,1.31812,0.0159198,2.2
-1.48098,0.238026,0.737694,1.43466,0.0191402,2.25
-1.40529,0.226217,0.668389,1.54032,0.0155705,2.3
-1.33086,0.214451,0.59598,1.49067,0.0181224,2.35
-1.25746,0.202805,0.517733,1.40265,0.0183476,2.4
-1.19011,0.191982,0.450376,1.23161,0.0198795,2.45
-1.12758,0.181911,0.387578,1.07114,0.0242124,2.5
-1.08204,0.174483,0.339943,0.904121,0.0117333,2.55
-1.03698,0.167256,0.302064,0.817787,0.0102473,2.6
-1.00325,0.16169,0.272716,0.679452,0.00732706,2.65
-0.968056,0.156098,0.250484,0.643092,0.0116417,2.7
-0.939269,0.151454,0.231777,0.582903,0.00724095,2.75
-0.91093,0.146915,0.216333,0.539602,0.00806121,2.8
-0.883272,0.142464,0.198303,0.493443,0.00398406,2.85
-0.862236,0.139097,0.188509,0.462821,0.00714112,2.9
-0.838206,0.13524,0.181175,0.428423,0.00862504,2.95
-0.816138,0.131694,0.170781,0.397549,0.00766344,3
-0.798336,0.128902,0.163473,0.389567,0.00720722,3.05
-0.779717,0.125895,0.156009,0.359485,0.00625879,3.1
-0.760884,0.122848,0.14829,0.330694,0.00409468,3.15
-0.747066,0.120676,0.145858,0.322667,0.00380618,3.2
-0.724661,0.117159,0.139727,0.316313,0.00546073,3.25
-0.713059,0.115265,0.13839,0.291406,0.00451915,3.3
-0.703294,0.113727,0.134929,0.28503,0.00375787,3.35
-0.690261,0.111646,0.130789,0.271406,0.00471034,3.4
-0.671698,0.108724,0.12527,0.263851,0.00285821,3.45
-0.660734,0.106989,0.124999,0.255845,0.00548277,3.5
-0.643572,0.104232,0.121309,0.239298,0.0033285,3.55
-0.636439,0.103107,0.11862,0.232446,0.00722403,3.6
-0.622905,0.100908,0.116125,0.215345,0.00253366,3.65
-0.61408,0.0994832,0.115877,0.20468,0.00517255,3.7
-0.599208,0.0971038,0.111839,0.193787,0.0040401,3.75
-0.59315,0.0962168,0.109129,0.19585,0.00375414,3.8
-0.585744,0.094988,0.108728,0.183887,0.00429179,3.85
-0.572778,0.0929747,0.106309,0.18266,0.00399424,3.9
-0.569006,0.0923853,0.104973,0.17827,0.00306565,3.95
-0.560895,0.0910563,0.104598,0.166296,0.00320411,4
-0.552731,0.0897553,0.103649,0.161529,0.00224902,4.05
-0.543766,0.0883613,0.101477,0.158763,0.00345091,4.1
-0.533739,0.0868051,0.098518,0.156028,0.00436422,4.15
-0.52272,0.0850504,0.0970148,0.149771,0.00262899,4.2
-0.514777,0.0837567,0.0974539,0.141358,0.00351029,4.25
-0.508814,0.082828,0.0947031,0.13964,0.00237457,4.3
-0.502136,0.0817693,0.0941516,0.13496,0.00354911,4.35
-0.496108,0.0808206,0.0941484,0.131549,0.00179441,4.4
-0.490902,0.0800248,0.0925445,0.130067,0.00446063,4.45
-0.481737,0.0785411,0.0925039,0.12305,0.0033409,4.5
