X
19.2443
5.80381
17.68
17.6311
7.57332
15.1702
5.67599
18.1267
4.09499
14.6682
17.0112
5.25981
17.2398
10.7874
18.6527
17.6414
21.9623
11.0975
17.978
8.30951
10.2202
14.9496
11.3826
15.9479
18.3589
13.9495
19.3088
14.1044
10.8289
10.7857
10.1301
18.1452
14.2008
14.9433
18.9307
14.0276
13.7918
15.9976
18.3216
15.9661
17.8528
5.07417
14.4789
17.2683
9.81838
11.0566
14.8866
18.4194
15.9298
16.9693
16.4584
9.04751
9.97305
19.1111
13.8116
14.8559
8.34703
16.8803
13.0127
24.9712
18.0391
20.973
16.1275
19.5421
14.8826
16.1312
15.2379
10.0738
12.4791
19.2558
16.2313
12.0248
19.3068
19.7221
19.8524
17.6944
20.2601
4.75595
16.4308
15.4057
13.606
3.16505
7.33228
18.844
20.7329
20.3552
15.013
20.8542
19.6406
5.39008
18.098
4.8432
17.8382
15.7033
14.8466
17.5513
14.3505
14.7344
17.9679
18.531
11.7029
17.9309
18.7251
18.0277
13.9464
13.5899
15.4899
12.0441
19.4623
16.3795
5.04442
17.5225
10.0832
15.5117
17.1645
13.6729
17.87
18.8385
15.9569
18.4282
16.3299
16.733
15.6574
19.218
17.3976
12.9468
17.9167
6.53581
17.5309
11.5396
9.41515
15.6071
13.7983
19.13
19.4555
13.1642
14.0253
18.5058
17.1873
17.4006
16.9373
13.8795
19.9703
17.2881
16.0153
13.4549
14.9051
17.2369
18.0591
10.6999
9.04665
11.3495
9.00984
17.7375
14.2971
19.1688
15.8634
13.926
13.0165
18.8816
5.61142
16.4321
11.4108
12.6845
16.3115
14.0068
19.3683
19.3725
16.4176
13.2327
17.4629
19.5494
11.5715
18.3907
21.1399
10.1854
11.1863
15.2438
17.7079
19.0081
20.2644
12.1626
16.9
19.1405
13.3466
11.2625
16.7134
15.4392
18.634
11.1053
15.5692
20.7138
14.7759
20.0971
9.01988
7.68184
15.5716
13.4024
9.39186
20.3935
14.0944
16.0671
11.2005
18.476
19.2889
13.787
16.3208
20.7394
10.1734
18.5987
17.2354
13.3643
17.401
18.5236
14.5884
18.5987
13.1079
19.5716
13.3
16.2085
14.0931
15.4146
18.8263
20.2299
14.8848
17.5408
17.2997
26.3167
12.2249
20.8193
8.1273
20.5432
17.929
20.0267
16.9622
16.1267
9.29505
14.8824
17.9978
11.4046
19.0303
16.2586
11.2194
21.2041
18.3775
16.7083
10.6306
12.5249
16.7812
17.048
16.711
5.75967
19.2014
7.39343
17.8881
19.5086
22.0531
11.805
5.81957
13.7866
10.5707
17.7325
9.0617
11.9789
15.5259
7.75357
20.5487
10.6241
15.1768
19.3433
6.71057
15.2924
24.2288
14.0623
11.7278
14.8096
18.7402
19.697
13.2715
16.7138
18.2039
12.0764
18.0144
13.3534
15.1049
7.85582
21.096
14.4644
16.1602
21.5755
18.9248
19.0223
9.72332
20.1597
17.9238
14.5839
16.3952
6.45793
21.096
9.22429
13.8686
13.8417
17.4745
11.1114
16.6343
16.6189
17.2649
18.8495
13.1488
15.6839
12.8243
13.2286
19.0003
15.9707
17.7149
15.7776
17.0267
16.4972
12.151
17.5691
13.6572
19.2349
17.5715
12.2962
17.8516
14.8347
17.1366
18.6329
17.1589
4.82378
8.75857
23.3254
19.6834
10.1974
18.4194
5.69525
15.2231
13.8052
16.7086
13.6524
11.5301
11.8126
9.9388
17.3497
8.41588
17.9767
19.6353
15.6309
10.5254
18.8633
19.1831
15.804
16.8041
16.5485
18.6585
12.6673
15.6538
17.1728
19.6018
13.4854
14.2387
20.5487
14.4262
18.1631
18.6597
8.89635
16.2062
16.809
18.0958
18.6656
17.5008
8.7527
8.21728
8.7344
17.9733
15.0948
8.66942
10.9938
15.2843
11.2886
15.1387
10.7804
12.1875
14.672
18.6823
18.3598
16.9139
19.3747
15.7419
20.3742
16.7306
16.1386
14.308
16.0556
18.1115
18.7115
16.9848
15.8447
12.9624
11.9196
9.8949
5.82071
12.9081
15.2254
20.588
19.0192
14.1793
17.3526
17.1753
18.1444
16.1197
14.3969
18.247
9.92533
15.3292
13.1044
17.4794
12.3694
13.5849
19.8649
14.6516
21.7988
18.7078
15.7324
11.4244
16.8022
20.438
19.8004
19.4922
13.6851
19.697
17.623
6.00573
15.6237
15.1985
11.7408
14.1954
5.17594
17.0928
17.7892
7.87956
14.3571
18.8564
17.8002
15.7265
13.7059
17.8682
18.7239
16.0163
21.3227
22.2139
11.6385
18.6585
9.83895
6.31166
12.7432
14.8803
13.1661
15.1108
9.74281
11.4709
12.6898
18.0899
15.6575
18.0033
9.56529
10.6923
10.6063
10.8827
18.7264
18.2546
17.031
9.64639
12.9846
18.968
18.6066
14.0921
18.1344
15.2121
9.9556
12.0794
11.5373
10.9911
16.7878
16.0768
14.5921
13.9994
20.8542
16.5712
20.4082
18.16
16.9693
14.7531
16.0845
15.2341
16.3103
17.5537
14.6085
19.5397
18.0256
19.6458
20.5323
16.724
12.5413
23.2733
19.5691
13.1424
12.8553
20.9196
17.5114
17.8657
15.417
17.2236
11.3319
13.9828
18.6621
10.3215
16.2636
15.106
10.7009
19.0066
7.82092
18.6283
8.27138
16.6084
19.9001
15.7235
17.8268
9.30547
20.8056
14.8101
12.4095
17.3118
17.8425
9.52392
5.29733
11.2815
14.2417
18.4146
18.5787
15.4923
11.5536
19.3896
14.8919
18.0649
8.89544
14.5503
16.5818
14.0228
11.4599
15.4738
16.9507
19.1197
13.2359
18.9321
16.5278
13.3705
19.9398
13.3383
18.5831
4.76592
16.7279
19.218
19.7053
15.6859
18.4841
17.7753
17.9633
17.0254
2.63082
17.3336
17.1813
16.7555
10.9325
20.5323
19.4853
19.4221
16.7182
19.7884
12.8746
19.4783
15.7702
9.21656
13.6409
12.1131
19.0066
18.8689
9.24219
12.1053
16.7876
16.6321
14.4681
14.558
15.8619
10.8755
8.7717
4.74275
16.1859
17.7243
19.5086
18.3424
9.05604
11.7396
14.9329
15.8447
17.8713
19.8215
17.6773
16.8903
18.5688
18.5163
22.4244
9.42314
17.1641
15.6658
19.2255
16.6153
17.9109
19.1886
6.51531
10.9936
18.4419
16.301
16.511
18.5396
15.1648
15.0829
18.8062
18.4321
2.42885
7.92455
14.1375
15.0966
19.0908
17.1627
11.3015
16.8239
17.3197
14.9086
16.9181
21.8778
14.8679
13.6345
12.3853
17.424
21.131
17.4171
15.9438
18.8703
17.1916
18.1631
13.966
18.474
6.30724
12.0643
8.5125
17.4656
20.2732
18.3451
15.467
20.7013
15.4857
15.6287
14.5434
10.1547
17.2391
10.0057
12.4713
11.8152
20.5269
20.4842
10.3179
19.7249
17.332
17.87
10.8409
17.8286
17.8595
17.2928
17.4231
18.7799
13.581
15.3429
20.1678
13.7755
19.0875
21.1047
11.8983
7.72946
14.1641
10.0691
7.58753
16.087
15.3487
20.418
20.418
13.421
13.6048
15.734
18.6538
19.3413
13.9731
19.7534
17.4687
14.152
27.1656
11.2138
16.2524
18.4429
14.8606
18.247
18.2614
17.5262
17.6726
11.9356
18.5909
4.40324
12.8808
17.357
17.7776
16.0312
19.612
12.8873
8.15855
14.2079
16.6799
17.2343
22.6787
2.47795
19.137
16.511
19.3229
13.0065
19.5063
15.2824
12.7903
10.3007
19.2654
17.9122
15.5737
12.8732
12.5974
9.53698
14.0532
17.6393
11.1644
17.9653
16.6218
18.3973
23.4966
18.9741
19.8154
19.3148
17.2634
17.9323
14.1511
17.8262
16.3687
18.8578
19.0659
16.5262
11.2672
7.51238
14.2664
14.7301
23.8489
15.2457
8.79542
21.0289
17.5628
17.6084
9.5745
14.4249
18.2622
16.4352
19.2406
18.8578
14.0194
3.18015
17.7122
21.7537
12.0786
14.6392
10.1682
20.7853
17.946
17.777
19.3579
16.3055
9.51991
14.5776
17.9174
18.0362
17.661
13.7214
18.9589
16.2487
3.62108
5.37416
13.9021
15.879
14.8304
15.7295
8.5658
9.36519
18.6329
13.9964
13.8664
15.0981
16.4596
16.9255
17.5169
18.9189
18.2064
18.6609
16.3229
8.08373
6.77387
11.0322
17.8467
18.9941
18.9972
17.1572
14.5479
5.75467
14.4382
7.26804
17.1254
23.3254
16.9391
16.047
12.1889
17.7122
15.9305
14.9147
14.9408
11.6161
20.6403
19.2255
15.6072
18.5321
17.1983
18.5016
12.3093
18.5525
17.8073
18.5236
6.20782
18.1018
6.04072
17.1004
6.15433
12.6258
14.2519
5.45579
19.1977
5.83474
16.1425
8.83504
14.4125
18.793
14.4555
18.5864
17.0713
15.5383
19.9738
10.2762
17.2513
12.6346
18.8523
16.1404
3.43068
20.1678
14.8629
14.7647
9.02489
19.4992
18.7956
9.50075
17.9368
10.0816
18.8249
10.676
10.8649
14.4392
15.6883
16.0621
12.9534
17.4448
16.9127
17.9186
6.48812
18.2228
19.2752
16.7764
17.5295
19.7591
17.1103
21.262
8.10815
18.9972
18.4679
3.92104
9.56358
19.6888
15.7027
13.8747
16.3199
19.4715
20.7787
9.8124
11.7603
16.3842
20.4032
17.4103
17.6998
19.5992
14.9099
19.7193
10.6259
17.9109
17.458
11.6127
13.48
23.4966
14.049
14.7924
14.2903
13.8396
13.2791
15.7006
18.2716
12.6234
13.1101
18.5194
14.9131
14.34
16.0388
11.0986
17.0426
14.7304
17.119
16.164
17.8443
14.3622
10.9941
13.2989
16.6098
14.8729
15.5185
13.8065
21.2719
12.4757
13.5509
17.7353
14.7429
13.2676
17.7938
12.6038
14.0554
18.3388
16.2543
19.6916
21.8778
19.2014
11.5334
12.1937
17.0582
18.8009
18.1138
18.0577
18.7656
19.3249
25.1945
11.062
12.9412
18.1398
17.8461
17.51
11.7492
13.9842
12.9638
17.3668
13.8637
17.109
19.6406
20.0819
18.3243
7.50397
8.07088
20.2865
12.0406
19.7334
13.7246
17.5197
17.0768
9.66821
23.7699
19.0066
3.51405
11.58
13.7961
14.1761
16.785
16.294
8.03679
12.7397
17.8626
19.2217
18.8731
18.5535
17.6347
12.0256
12.0861
18.5037
15.4517
16.5165
14.8902
16.8844
14.7824
18.2244
14.2074
15.9888
11.7599
18.436
19.3853
20.6765
15.8469
16.4411
12.0948
18.1576
14.2747
14.2446
14.0989
16.2804
14.8986
20.4032
18.0751
18.0965
17.756
13.8618
15.3442
14.7747
18.5289
19.8185
17.3201
14.1123
15.1545
12.6646
11.6103
15.2763
13.3035
8.43366
11.7134
10.8902
20.1637
19.2387
18.0369
19.5967
16.1165
16.6115
13.6656
15.0363
17.3809
11.7215
15.9286
15.6105
19.5016
13.8233
11.5165
9.0127
13.8761
14.3619
18.8647
19.3537
12.0963
13.6583
17.2843
17.4549
18.5247
21.3758
16.4427
18.6168
11.0273
19.2674
13.7093
15.1822
16.1239
14.9598
15.1571
14.0114
11.5474
19.4133
9.87643
14.1067
18.5842
13.1627
15.925
18.9864
10.9836
13.5671
16.5118
12.4437
10.1096
11.0047
10.6762
12.3614
9.39192
6.04611
9.62633
21.9978
17.4448
21.5133
17.032
18.327
8.70703
19.9297
20.7202
16.6789
9.86172
17.9148
22.0344
17.355
19.6564
22.3744
14.5455
19.0128
5.11815
20.1759
19.6043
12.9595
20.0159
13.9895
1.93029
20.1437
10.8682
13.4019
16.6135
18.5417
19.5349
9.30904
18.6294
17.2244
16.5459
14.6766
19.6998
9.77566
6.96567
17.4691
18.2855
14.5122
12.6701
16.0954
23
18.438
17.9453
18.5798
14.4066
17.4989
6.62319
16.7906
17.8768
17.0794
18.1982
13.9969
17.4133
4.8014
17.1024
18.104
14.3412
18.0803
18.4568
12.2397
19.8681
21.2327
17.6291
18.6704
16.9791
11.994
17.1153
10.0649
9.43774
15.3013
9.96249
20.1799
19.0775
20.5994
15.4663
20.6765
17.3884
20.2131
17.9007
18.139
11.9623
14.7384
13.714
18.0376
19.2771
17.9283
17.5337
20.4431
13.6279
7.36924
5.97136
13.383
15.6924
13.1319
13.3969
16.4569
18.5601
15.0082
15.2503
18.3127
18.098
16.8693
14.6512
11.808
8.86546
19.9635
15.9799
13.6541
20.2385
8.76111
12.4153
20.5823
10.7769
14.2296
18.1608
11.291
10.308
18.5864
16.2914
10.3571
18.7289
10.3335
17.9566
17.9401
15.0118
13.9527
13.6731
8.76862
10.2852
10.9123
5.94884
20.438
18.0026
13.1545
19.9331
14.3072
10.3887
17.4435
16.5761
18.7812
15.0442
19.2443
15.6261
21.5502
17.5072
11.3775
12.3591
14.342
8.59311
19.2752
21.4774
10.0537
18.8816
9.45794
19.3433
7.36462
13.8461
18.9895
12.3023
16.1973
13.1504
6.07469
17.9653
10.0689
19.8872
15.7698
16.3629
20.0411
17.504
12.9486
18.1252
16.8017
5.70821
16.0093
12.9173
12.8074
16.305
14.2889
20.1202
13.9607
9.87947
16.2168
17.802
12.4332
14.969
18.5909
10.0275
17.6869
15.7084
21.131
7.94119
4.85834
14.9072
17.8485
8.79816
11.5406
19.8064
17.7459
19.0959
6.27146
16.288
17.6144
9.57296
19.151
17.1214
15.3834
13.4199
10.9268
9.22033
15.6645
18.3234
22.1511
22.0159
14.0346
7.82516
15.2786
15.706
19.6645
17.388
12.174
12.1703
11.3421
17.7204
7.85951
19.7277
16.0494
9.11256
18.5622
19.3789
17.6885
17.3087
10.1387
19.547
21.0453
19.2616
8.19245
9.9248
9.30792
16.7316
16.7764
8.42332
12.2724
20.3647
19.2616
14.8201
18.7115
18.6468
15.4184
8.33615
18.9001
18.0306
12.9493
17.3701
17.1441
17.8002
18.1336
10.8268
16.8565
18.5622
18.4669
18.6375
19.5134
16.0047
11.5313
14.7487
19.4899
18.938
17.7633
18.862
15.779
12.0398
15.8841
19.5741
17.1224
13.6571
16.7446
13.2906
7.11467
20.9498
17.5267
7.06859
18.2994
18.7825
18.8745
12.2666
17.1739
13.0537
20.0819
9.43121
15.0756
10.0955
15.496
16.2947
13.4061
19.4623
14.2896
14.9776
5.88976
19.106
14.7069
12.1857
16.9313
8.03861
19.4692
15.2614
18.0598
5.95837
18.4801
17.9767
17.5739
13.9179
15.3431
4.22121
18.1982
23.7699
15.2455
9.73199
12.2252
17.6853
19.3516
18.0235
17.9733
12.0549
13.9523
17.8407
15.7712
15.4014
11.2061
15.3647
10.6191
18.8802
16.7316
11.2817
19.5134
17.5793
12.5901
19.6458
13.1584
22.921
13.4369
18.195
13.8741
14.5951
18.0627
20.7988
11.3789
18.7005
22.1511
19.8649
4.33698
15.6973
13.8894
20.438
8.02069
6.5635
15.6046
21.3758
12.446
16.0955
15.6611
17.7375
15.1676
19.7562
13.6049
11.6404
20.428
18.4282
17.6276
22.5034
18.8915
18.4558
6.43794
20.3319
15.7003
15.1496
14.0958
20.4431
16.0069
16.6283
18.8222
13.9433
10.4025
17.6689
20.0971
19.5866
17.8143
16.8503
15.1533
11.835
15.2401
21.7988
19.4533
10.2223
16.8861
14.6738
16.9722
6.2458
16.1282
19.9669
15.4915
15.088
13.5148
9.55152
14.8477
10.4149
9.25603
18.674
19.3516
13.0057
19.9842
18.1436
18.336
17.7938
9.30994
6.54959
22.2577
19.0367
15.5558
18.3822
15.1145
17.0351
20.4584
15.6851
18.6021
18.6956
16.335
15.155
23.3799
14.0376
11.8981
16.809
17.4826
15.9804
9.79732
12.4476
15.9434
10.8128
14.4107
18.5364
18.8182
19.8618
13.2204
5.52019
18.7177
17.523
17.9835
23.9334
14.2473
19.4243
12.1954
14.7745
17.44
21.9978
17.4488
17.0859
13.8109
14.6122
15.7283
15.3277
18.7943
16.9347
14.7843
21.096
9.80111
17.1951
15.4996
18.0355
2.56091
17.6517
15.3651
10.2263
16.4669
11.7516
19.6018
24.1222
15.6824
21.167
16.0095
12.8603
13.8258
17.8078
17.6564
20.2776
15.4058
16.8889
15.9853
15.5403
14.3656
11.6963
15.4553
17.9277
17.317
18.1506
10.1186
8.65747
19.9601
17.3627
19.4046
10.3543
19.8618
18.7364
14.6876
19.6806
10.7178
15.0466
15.8405
19.3209
12.7638
16.9978
13.826
19.5666
15.5712
17.7782
21.9449
20.5161
7.76213
19.0271
17.3154
11.5165
11.0398
19.7305
11.8383
20.973
4.39843
18.199
14.8373
18.3897
15.6383
19.612
18.582
19.3599
12.9437
13.7822
15.6984
11.2858
19.185
15.3494
8.08521
14.0527
16.6606
18.6317
12.4261
17.9434
16.8822
18.4609
16.5922
18.1413
16.397
12.9635
15.9302
19.8276
17.8552
5.68383
18.9073
10.6715
18.8467
21.9278
16.9851
11.297
15.0562
11.508
13.7239
14.8738
17.6832
13.112
11.2435
11.9255
17.6337
16.9504
20.9196
13.8554
12.2935
18.1846
17.8256
17.0502
15.6953
17.5657
10.5647
16.6853
17.7577
18.944
19.3537
15.0486
20.6644
18.1902
19.3168
11.2943
14.2679
18.3012
19.1163
20.0339
19.0692
19.9912
20.5432
17.3079
12.7643
10.9531
13.8876
19.3008
17.2966
17.1298
10.434
17.193
11.8995
18.4598
12.5371
16.1981
14.0799
11.5192
15.9784
18.0419
15.6591
17.8203
12.8919
15.3882
18.436
5.02444
12.173
18.1398
11.6545
20.3045
17.7725
17.4444
20.0857
10.0401
14.9716
10.2184
18.7452
18.4098
19.6752
9.61988
22.8833
16.3802
14.616
17.8364
14.7866
15.6227
16.3244
19.5617
16.2977
20.2821
17.8304
17.3926
18.2104
18.7747
20.3742
12.7821
19.381
17.111
3.80023
10.4332
19.409
8.35575
3.33835
20.7988
9.90319
8.1946
13.0571
20.6765
23.0415
19.612
18.6134
14.7425
9.7394
14.6129
17.4078
10.6372
10.5752
15.4611
19.0959
13.4819
11.0116
7.85741
8.60751
21.7102
12.1858
20.5377
18.3324
19.7944
19.8712
4.63289
18.7747
16.2726
15.9467
10.1906
10.9137
12.2457
14.1432
13.1861
18.0825
9.60147
14.0876
17.4939
11.116
14.9552
18.8317
15.9269
14.7944
9.43106
15.5112
17.3241
13.137
19.4443
16.7786
14.5174
14.5674
13.4218
11.3453
8.39127
5.89201
8.27695
18.8675
14.6445
15.6229
19.9431
19.6327
21.2719
15.8702
12.559
10.5176
20.5214
15.062
14.2464
21.1762
4.90146
19.1777
15.5223
18.648
17.7582
12.1742
18.9711
3.16275
9.62348
15.8834
16.9244
18.2436
14.6366
6.62527
14.5042
9.96049
19.8872
18.6237
17.8651
16.8087
15.666
10.167
17.4439
19.9912
4.53026
15.0938
12.6931
17.1951
19.6916
17.809
17.0128
11.4253
18.2129
14.9027
14.4066
16.9478
11.6406
18.3003
18.7115
19.2124
8.18327
12.3061
18.0179
16.1466
18.3935
15.3687
14.3299
4.91513
9.10486
12.991
17.6185
11.0642
18.5048
14.2846
18.2377
19.0399
18.5385
19.0528
11.2704
7.87795
17.7668
13.7389
20.0521
16.7548
15.2473
15.6905
12.9804
19.1831
12.4386
16.1252
16.528
14.6639
11.036
12.6101
13.9981
9.52858
18.8399
19.0097
14.3257
18.062
6.93122
9.46694
20.8828
18.1782
14.9184
15.5223
18.6633
9.17665
9.07089
3.227
19.8246
17.5584
14.5717
16.5101
18.903
19.061
14.6907
3.905
19.7737
18.2571
15.9726
19.0942
9.00842
19.1886
5.25647
10.7012
12.3857
20.309
20.6463
12.7718
13.3022
12.0882
6.7116
15.9314
4.33159
23.7699
14.1239
10.2842
13.1068
18.2968
19.9398
20.1923
15.0819
12.4447
17.3984
16.3003
22.1926
17.5608
18.6306
15.8117
19.3747
6.20229
18.6944
21.9978
15.3343
12.2756
17.3636
10.8882
12.2308
20.1881
15.8481
13.9533
13.5391
19.9982
17.7309
19.331
16.7685
19.4555
16.1478
23.3799
14.6876
11.6145
18.0913
7.88688
17.4082
18.1351
15.0343
13.0236
17.8328
19.0512
18.4578
10.6736
17.6832
16.0848
14.1118
18.1398
12.3205
7.87921
20.2131
16.0384
19.7944
7.13733
21.2041
13.552
17.2935
8.38548
13.0802
19.5891
20.8613
17.8173
18.2244
16.2485
17.4154
17.4536
16.3297
8.64752
15.7859
18.8564
16.4446
13.0721
14.7278
17.87
13.7203
20.1241
8.39459
13.2162
17.7448
15.2593
14.0476
20.5598
19.476
15.3706
19.9465
14.0414
16.4009
15.7877
19.1741
6.37377
17.802
15.5621
11.5342
10.5784
18.8788
19.9231
9.60662
8.03468
19.1868
18.2419
16.0634
18.6908
20.0857
20.4948
15.4855
16.1098
18.0847
4.29886
10.7904
10.5181
21.682
17.1948
13.1237
16.7825
18.5353
8.45939
16.794
14.6642
8.73186
17.5465
18.6981
17.0823
12.7343
8.45263
19.8555
19.4646
13.6639
18.4659
15.1134
15.2417
19.0942
17.709
19.3704
19.0097
19.9982
18.6168
17.7788
9.0213
19.6861
20.6888
10.5926
13.7101
15.8883
20.571
10.6879
13.1881
15.0901
14.1588
7.63217
7.38007
18.938
6.80962
6.35837
10.5315
8.51141
11.125
16.5132
9.19866
19.3475
18.9484
18.2261
15.7489
15.5439
19.1795
20.3935
19.7766
16.9785
15.3476
13.7934
18.5954
10.6289
13.6335
17.6491
19.1318
19.6094
14.7003
9.83213
10.4026
14.1592
17.6949
9.58053
17.6731
16.9785
17.5441
11.7365
12.1486
12.5865
11.9035
15.3248
13.8329
14.6334
18.0462
15.9321
18.7656
21.8298
14.8259
22.7432
9.40408
18.4292
16.7922
11.2511
19.5063
19.1145
12.439
16.8129
19.2124
8.59478
18.4679
10.3369
22.5034
15.7516
16.2032
15.0539
14.0219
14.3603
13.6369
15.6623
18.4331
10.9665
13.3759
6.74017
14.5058
19.0643
10.3014
16.6457
22.0531
16.7404
15.1045
16.9999
10.2
19.9465
22.5309
19.6069
18.7799
18.2546
18.0759
12.9764
17.6398
14.78
15.4635
14.4119
21.0874
19.0319
11.9599
9.80592
12.4221
19.5967
7.27207
17.8419
14.471
20.9422
11.6153
10.4944
19.7081
20.1398
19.1009
4.738
20.2821
21.8456
14.6768
14.2571
19.1214
19.3088
8.89309
13.3362
14.2847
18.6704
11.5716
14.8628
18.4669
14.4014
16.6585
13.0786
18.2924
16.6164
15.6098
17.8055
17.9566
16.8004
13.8153
19.8461
19.2752
16.7658
16.504
22.4244
18.1902
14.3238
15.6019
11.2071
4.84744
16.3269
13.9319
18.0671
16.7463
16.2213
17.5155
15.2745
8.72867
17.0675
21.739
9.19655
20.4032
5.47756
17.2943
14.554
14.9069
14.5775
19.1475
18.5278
13.1883
11.4039
14.307
19.0528
14.1783
15.4732
18.0186
14.5748
13.573
11.6474
10.2368
17.0938
14.8438
16.5749
9.96753
14.5911
19.9132
6.28733
12.198
15.3339
17.8173
9.17216
10.8836
15.0633
17.597
17.6673
18.6993
17.4835
14.9595
17.9375
7.87261
7.54941
12.5099
10.9478
19.0791
12.2079
19.1652
9.13572
16.8252
14.0356
15.9714
22.5591
16.6142
17.5169
12.1816
19.1094
18.1183
17.2877
20.8124
17.7938
4.87831
18.0006
16.5671
15.5956
15.8179
15.2208
18.4479
15.3736
11.8561
18.9941
15.6119
18.8944
10.2575
18.8647
19.5446
20.571
18.7326
12.6306
9.87874
18.6134
14.6753
20.0088
17.7753
18.749
17.3209
19.2674
17.97
15.7213
15.3993
20.9196
10.102
12.3
15.4181
19.0976
6.9731
14.328
12.4215
15.7237
12.1449
18.2261
16.2311
16.2826
18.7054
13.5731
15.9409
7.80796
8.85482
7.38113
19.8215
18.1018
12.3093
21.5133
15.5609
18.3935
14.639
13.728
15.582
15.018
7.41358
16.6173
19.0239
13.0055
19.0577
13.3684
18.2104
9.58689
18.5732
21.9978
20.2385
6.93946
15.1076
11.8663
19.6698
21.1489
19.0113
18.9016
18.1025
11.0314
18.8236
15.7598
6.95608
8.44229
3.97891
11.3022
15.4468
17.5618
21.9978
14.3574
16.0228
17.9303
17.9303
16.4013
16.9082
12.0639
17.7633
13.7383
11.3602
12.9754
6.66464
19.6406
17.1523
18.0965
12.8954
18.5503
15.2475
18.0847
13.7811
19.9465
15.7319
12.7639
13.2092
11.9425
16.6512
9.30811
18.0744
13.4887
16.1705
15.1336
10.7468
20.0017
6.55585
16.7771
18.1398
12.9545
16.0462
18.546
12.7361
13.2526
18.9741
15.4489
17.5642
15.0381
13.6982
10.3589
17.1461
12.2546
15.8378
18.7152
10.4039
17.1725
13.4444
19.2869
14.2956
4.50946
5.23909
18.3728
12.7315
13.0617
20.4686
17.6976
18.4669
19.6618
18.9016
12.422
9.93012
16.1458
17.182
13.4264
14.6923
13.1366
19.9842
21.167
8.87883
13.0366
18.4439
18.4893
19.4221
22.1109
14.4015
19.331
18.9044
18.7301
13.2312
17.6129
19.4783
16.0275
18.2072
21.0127
8.46272
19.5301
9.85625
12.0714
16.1967
20.5107
18.9941
18.0165
7.47881
10.59
16.4407
9.96982
15.0708
17.1965
19.1599
19.9567
13.8551
13.5489
18.6248
19.6671
12.8977
13.7394
16.0803
13.0621
19.5494
17.2258
19.2558
14.4719
17.7719
13.2996
15.4947
17.9447
14.1969
19.1528
16.8825
17.7459
20.6583
2.97678
16.7235
21.4426
8.49238
16.2263
20.6285
10.4069
5.31019
18.4175
13.4743
14.5322
18.0958
20.7988
16.5351
19.3392
17.4014
19.2424
15.1139
16.5202
16.1024
11.4958
19.9297
18.098
14.8814
14.4981
19.7505
10.1574
19.3188
16.2885
18.9711
16.2539
10.0639
18.2916
19.4265
18.8413
19.4025
14.5574
11.4988
19.2674
15.5401
11.1128
13.2882
10.9065
15.6525
18.4175
5.18196
17.0876
16.9076
16.0545
8.04319
8.11014
11.4484
14.118
17.0579
18.0455
19.4398
15.1482
15.0167
9.07791
13.3389
17.5604
14.9124
18.9529
12.6388
16.8308
10.5653
7.0242
18.327
18.3552
18.436
19.2968
15.7645
